mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__class_weight,param_clf__estimator__max_depth,param_clf__estimator__min_samples_leaf,param_clf__threshold,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
0.5273765325546265,0.05515712940275232,0.047982752323150635,0.006755348693087152,,,1,0.6,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.9195972566759083,0.8932474082376015,0.6121212121212122,0.7187414692586805,0.19645942749667403,9,0.6,0.9101123595505618,0.8888888888888888,0.7037037037037037,0.7756762380357886,0.12935644687230616,1
0.5024822950363159,0.03519388778990707,0.06533026695251465,0.029975327435719137,,,1,0.6,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__threshold': 0.6, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.6070175438596492,0.840593432008541,0.845514950166113,0.6121212121212122,0.7263117845388789,0.11676931567436957,4,0.68,0.8089887640449438,0.8412698412698413,0.7037037037037037,0.7584905772546222,0.06812643695963354,8
0.7267632484436035,0.031909297894044966,0.05494391918182373,0.00917553546615394,,,1,0.7,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'basic'}",0.8013136288998358,0.8695647991380636,0.6938775510204083,0.5108638049814521,0.71890494600994,0.1354594673884336,7,0.8,0.8426966292134831,0.6825396825396826,0.5185185185185185,0.7109387075679211,0.12562254724211802,680
0.7148458361625671,0.07753140299214153,0.05683016777038574,0.005318259057447702,,,1,0.7,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned'}",0.7979626485568762,0.6913267755964385,0.6434172960861552,0.46271929824561403,0.6488565046212709,0.12115383884020343,187,0.8,0.6179775280898876,0.6349206349206349,0.48148148148148145,0.6335949111230009,0.1129986828218122,846
0.6045236587524414,0.051253001026268785,0.04783034324645996,0.008441055442501646,,,1,0.7,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned+speed'}",0.7979626485568762,0.7010007754318219,0.7261904761904762,0.5861155272919979,0.7028173568677931,0.0761930873372456,14,0.8,0.6292134831460674,0.7142857142857143,0.5925925925925926,0.6840229475060936,0.08020302198385948,748
0.6206961274147034,0.0377633628799447,0.06297200918197632,0.009793658871856105,,,1,0.7,invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'invariant'}",0.7227053140096618,0.7010007754318219,0.625974025974026,0.5394736842105263,0.647288449906509,0.0718523584758076,195,0.72,0.6292134831460674,0.6190476190476191,0.5555555555555556,0.6309541644373104,0.05864918338484316,856
0.5182337760925293,0.031092390733301063,0.05414903163909912,0.0031344734067860454,,,1,0.7,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned_invariant'}",0.6831168831168831,0.7200147892969573,0.6434172960861552,0.5675213675213675,0.6535175840053407,0.05655829268351986,148,0.68,0.651685393258427,0.6349206349206349,0.5925925925925926,0.6397996551929136,0.03166089895335638,831
0.47835034132003784,0.03706031154194322,0.06867653131484985,0.007445292714233447,,,1,0.7,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.72,0.5872817487595456,0.6773455377574371,0.6162280701754386,0.6502138391731054,0.05177286405350647,173,0.72,0.5056179775280899,0.6666666666666666,0.6296296296296297,0.6304785684560965,0.07892172232945399,858
0.4869142770767212,0.04172342278223919,0.07969814538955688,0.033254553927268414,,,1,0.8,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'basic'}",0.3836007130124777,0.3974294700738132,0.471457548536656,0.748013090229079,0.5001252054630065,0.14696479967616832,1001,0.48,0.33707865168539325,0.49206349206349204,0.7407407407407407,0.5124707211224064,0.14520707851722042,987
0.478590190410614,0.055486611092287606,0.05437636375427246,0.0077261095229270715,,,1,0.8,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__max_depth': None, 'clf__estimator__min_samples_leaf': 1, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned'}",0.3836007130124777,0.33754199003822544,0.471457548536656,0.7457471264367816,0.4845868445060352,0.15826991126734416,1015,0.48,0.29213483146067415,0.49206349206349204,0.7407407407407407,0.5012347660662267,0.15939018328739377,1014
