mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__C,param_clf__estimator__class_weight,param_clf__threshold,param_feature_selector__feature_set,param_pca__n_components,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
0.04673808813095093,0.005929982914138785,0.010444045066833496,0.005461282091605242,0.1,,0.3,cleaned,0.9,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.9}",0.8294117647058823,0.887845312573869,0.7154984234780499,0.587737843551797,0.7551233360773996,0.11480628301596041,699,0.84,0.8764044943820225,0.7301587301587301,0.6666666666666666,0.7783074728018547,0.08398059979486676,554
0.04420280456542969,0.0048228539621290745,0.009892404079437256,0.0019118498749886768,0.1,,0.3,cleaned,0.95,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.95}",0.8294117647058823,0.9231707634572971,0.7625000000000001,0.587737843551797,0.7757050929287441,0.12261381640684418,286,0.84,0.9213483146067416,0.7777777777777778,0.6666666666666666,0.8014481897627964,0.09299009272741382,77
0.04090958833694458,0.010282697610031435,0.010203421115875244,0.001712230920008325,0.1,,0.3,cleaned,0.99,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.99}",0.7285714285714286,0.9585657787904978,0.8250728862973762,0.587737843551797,0.7749869843027749,0.1354865453559943,305,0.76,0.9550561797752809,0.8412698412698413,0.6666666666666666,0.8057481719279472,0.10605568176748824,34
0.042608678340911865,0.013417443970277953,0.01086646318435669,0.0038489129637852074,0.1,,0.3,cleaned,0.999,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned', 'pca__n_components': 0.999}",0.6070175438596492,0.9490205966244859,0.8106241430094968,0.587737843551797,0.7386000317613572,0.14961420192630648,841,0.68,0.9438202247191011,0.8253968253968254,0.6666666666666666,0.7789709291956483,0.11373010406296304,540
0.04611927270889282,0.00693845332183833,0.010110676288604736,0.001645793343628256,0.1,,0.3,cleaned+speed,0.8,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned+speed', 'pca__n_components': 0.8}",0.5771309771309772,0.9012195530165249,0.7185577580314423,0.587737843551797,0.6961615329326853,0.13083802212354542,1037,0.64,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7299571963616908,0.10109065554363275,1033
0.046733975410461426,0.004377039526056331,0.013543307781219482,0.005376374629887219,0.1,,0.3,cleaned+speed,0.9,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned+speed', 'pca__n_components': 0.9}",0.8294117647058823,0.887845312573869,0.7489691971865146,0.587737843551797,0.7634910295045158,0.11281577575142648,562,0.84,0.8764044943820225,0.7619047619047619,0.6666666666666666,0.7862439807383627,0.08048254382376503,378
0.05455058813095093,0.004804434043347319,0.011316478252410889,0.002395223473594089,0.1,,0.3,cleaned+speed,0.95,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned+speed', 'pca__n_components': 0.95}",0.8294117647058823,0.9140378324562651,0.7625000000000001,0.587737843551797,0.7734218601784861,0.11990158686292585,353,0.84,0.9101123595505618,0.7777777777777778,0.6666666666666666,0.7986392009987515,0.08942724636314234,113
0.04978889226913452,0.00868895954170561,0.013369977474212646,0.0062367474553544884,0.1,,0.3,cleaned+speed,0.99,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned+speed', 'pca__n_components': 0.99}",0.7285714285714286,0.9585657787904978,0.8398268398268398,0.587737843551797,0.7786754726851408,0.13699234046981335,215,0.76,0.9550561797752809,0.8571428571428571,0.6666666666666666,0.8097164258962012,0.1075963138982297,16
0.049110352993011475,0.009139630121318234,0.011801421642303467,0.005641754016898868,0.1,,0.3,cleaned+speed,0.999,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned+speed', 'pca__n_components': 0.999}",0.6070175438596492,0.9490205966244859,0.7964285714285714,0.587737843551797,0.7350511388661258,0.1480235846985315,859,0.68,0.9438202247191011,0.8095238095238095,0.6666666666666666,0.7750026752273943,0.11230902989155393,610
0.04098302125930786,0.010089447471795217,0.009481251239776611,0.0026958701190133347,0.1,,0.3,invariant,0.8,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'invariant', 'pca__n_components': 0.8}",0.45,0.8756973363714938,0.7073282210146767,0.6121212121212122,0.6612866923768457,0.15423282517173742,1168,0.6,0.8651685393258427,0.7301587301587301,0.7037037037037037,0.7247577432970691,0.09454116748312621,1055
0.03876078128814697,0.006388344211852503,0.0072457194328308105,0.0020283810561446125,0.1,,0.3,invariant,0.9,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'invariant', 'pca__n_components': 0.9}",0.6070175438596492,0.947296316365235,0.7598116169544741,0.6121212121212122,0.7315616723251427,0.13884952239710951,879,0.68,0.9438202247191011,0.7619047619047619,0.7037037037037037,0.7723571725818917,0.10338275636379164,644
0.03852635622024536,0.005196487379981226,0.00838327407836914,0.002244116386093908,0.1,,0.3,invariant,0.95,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'invariant', 'pca__n_components': 0.95}",0.5342657342657343,0.9654054098434683,0.7598116169544741,0.6121212121212122,0.7179009932962223,0.16426062146056472,955,0.64,0.9662921348314607,0.7619047619047619,0.7037037037037037,0.7679751501099815,0.12234677551003216,706
0.0357547402381897,0.009740163369184344,0.009363949298858643,0.001909366883763662,0.1,,0.3,invariant,0.99,"{'clf__estimator__C': 0.1, 'clf__estimator__class_weight': None, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'invariant', 'pca__n_components': 0.99}",0.6070175438596492,0.9670731843388416,0.8159107446034441,0.6121212121212122,0.7505306712307869,0.1507633991360432,745,0.68,0.9662921348314607,0.8253968253968254,0.7037037037037037,0.7938481659829975,0.11381967018087714,195
