mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__gamma,param_clf__estimator__learning_rate,param_clf__estimator__max_depth,param_clf__estimator__min_child_weight,param_clf__estimator__subsample,param_clf__threshold,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
1.6027663350105286,0.3079134248008446,0.014234423637390137,0.00041942695437687894,0.0,0.01,3,1,0.8,0.3,cleaned_invariant,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.9325842696629213,0.7220279720279721,0.6121212121212122,0.6791833634530264,0.17540668885252736,857,0.6,0.9325842696629213,0.7777777777777778,0.7037037037037037,0.7535164377861007,0.12114300039473427,442
1.6453897356987,0.3888262163257284,0.02642238140106201,0.020923223220221613,0.0,0.01,3,1,0.8,0.3,cleaned_invariant+speed,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.3, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.9570189162281326,0.7731092436974789,0.6121212121212122,0.6980623430117059,0.1881564163892166,358,0.6,0.9550561797752809,0.8095238095238095,0.7037037037037037,0.7670709232506986,0.13140472036088408,179
2.0993728041648865,0.3216732599786509,0.026047945022583008,0.007288340502349447,0.0,0.01,3,1,0.8,0.4,basic,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'basic'}",0.45,0.92157576308966,0.7880434782608695,0.6121212121212122,0.6929351133679355,0.1780944298115375,485,0.6,0.9101123595505618,0.7777777777777778,0.7037037037037037,0.7478984602580108,0.11295270447484403,574
2.1188294291496277,0.336746359488948,0.021232545375823975,0.0035755526575592445,0.0,0.01,3,1,0.8,0.4,cleaned,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned'}",0.45,0.9082370739240745,0.9008358662613981,0.6121212121212122,0.7177985380766713,0.19535432786465518,54,0.6,0.898876404494382,0.9047619047619048,0.7037037037037037,0.7768355032399976,0.13026722639912783,50
2.2906699776649475,0.22651318752085006,0.04065436124801636,0.028371807808322397,0.0,0.01,3,1,0.8,0.4,cleaned+speed,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.9305603290005141,0.8828522920203735,0.6121212121212122,0.718883458285525,0.19709729030207998,43,0.6,0.9213483146067416,0.8888888888888888,0.7037037037037037,0.7784852267998336,0.13233299176959204,40
1.8733916878700256,0.19754195059027058,0.019616007804870605,0.004215585215593897,0.0,0.01,3,1,0.8,0.4,invariant,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'invariant'}",0.45,0.9396979425069313,0.7880434782608695,0.6121212121212122,0.6974656582222533,0.18398624100213826,380,0.6,0.9325842696629213,0.7777777777777778,0.7037037037037037,0.7535164377861007,0.12114300039473427,442
1.726812720298767,0.2694034344480057,0.0167657732963562,0.0038263814746531265,0.0,0.01,3,1,0.8,0.4,cleaned_invariant,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.9195972566759083,0.8398268398268398,0.6121212121212122,0.7053863271559901,0.18566174320095205,232,0.6,0.9101123595505618,0.8571428571428571,0.7037037037037037,0.7677397300992806,0.12298385511151069,170
1.650194227695465,0.18311155085023778,0.019246041774749756,0.005212291022399996,0.0,0.01,3,1,0.8,0.4,cleaned_invariant+speed,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.4, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.92157576308966,0.8600583090379009,0.6121212121212122,0.7109388210621933,0.19003850347690043,139,0.6,0.9101123595505618,0.873015873015873,0.7037037037037037,0.7717079840675346,0.12602308663133405,123
2.1721279621124268,0.31212528974499915,0.03256136178970337,0.016232486293909908,0.0,0.01,3,1,0.8,0.5,basic,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'basic'}",0.45,0.8610475150575886,0.7733898754306918,0.587737843551797,0.6680438085100193,0.1599534111813345,1201,0.6,0.8314606741573034,0.7619047619047619,0.6666666666666666,0.7150080256821829,0.08849329941862946,1692
2.1144570112228394,0.29802190868967254,0.02338773012161255,0.00429668411053229,0.0,0.01,3,1,0.8,0.5,cleaned,"{'clf__estimator__gamma': 0, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 3, 'clf__estimator__min_child_weight': 1, 'clf__estimator__subsample': 0.8, 'clf__threshold': 0.5, 'feature_selector__feature_set': 'cleaned'}",0.45,0.8952827711021949,0.845514950166113,0.587737843551797,0.6946338912050263,0.18323316613484675,446,0.6,0.8764044943820225,0.8412698412698413,0.6666666666666666,0.7460852505796326,0.11585704932992227,619
