mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__class_weight,param_clf__estimator__learning_rate,param_clf__estimator__max_depth,param_clf__estimator__num_leaves,param_clf__threshold,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
2.304719626903534,0.361343157334428,0.005495429039001465,0.0005420721668747979,,0.01,5,31,0.7,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'basic'}",0.45,0.8525372695894837,0.5129870129870129,0.6507936507936507,0.6165794833425369,0.15437520067190144,2005,0.6,0.8202247191011236,0.5238095238095238,0.7037037037037037,0.6619344866535878,0.11148413696462842,2005
2.5678163170814514,0.43498427372124987,0.0058342814445495605,0.0008153416135732174,,0.01,5,31,0.7,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned'}",0.45,0.8183661400692742,0.5329490181949198,0.6507936507936507,0.6130272022644612,0.13836615216100512,2032,0.6,0.7752808988764045,0.5396825396825397,0.7037037037037037,0.6546667855656619,0.09105248200297185,2032
2.497598111629486,0.43645459035608175,0.006705164909362793,0.0017095378111392973,,0.01,5,31,0.7,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8010828855235304,0.5329490181949198,0.6507936507936507,0.6087063886280252,0.13201037000996638,2035,0.6,0.7528089887640449,0.5396825396825397,0.7037037037037037,0.649048808037572,0.0838452427816832,2044
2.533296525478363,0.5463203092453703,0.004483282566070557,0.00028179459189612107,,0.01,5,31,0.7,invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'invariant'}",0.45,0.8610475150575886,0.5129870129870129,0.6507936507936507,0.6187070447095631,0.15763664382096346,1996,0.6,0.8314606741573034,0.5238095238095238,0.7037037037037037,0.6647434754176327,0.11550608216533016,1990
2.3447083234786987,0.4876329738976569,0.004681110382080078,0.0005019075500505534,,0.01,5,31,0.7,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.7923658716616692,0.5329490181949198,0.6793516560958421,0.6136666364881078,0.1318617081024088,2023,0.6,0.7415730337078652,0.5396825396825397,0.7407407407407407,0.6554990785327863,0.0882729929320055,2023
2.5743290185928345,0.6331074723983992,0.005779922008514404,0.0018770824220717172,,0.01,5,31,0.7,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.7, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.8010828855235304,0.5329490181949198,0.6793516560958421,0.615845889953573,0.13483552705329946,2014,0.6,0.7528089887640449,0.5396825396825397,0.7407407407407407,0.6583080672968313,0.09110079077994268,2014
2.811380445957184,0.7673789218917652,0.009656012058258057,0.00656871669418011,,0.01,5,31,0.8,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'basic'}",0.45,0.7658362935069291,0.5129870129870129,0.5952380952380951,0.5810153504330093,0.11848411730404446,2164,0.6,0.7078651685393258,0.5238095238095238,0.6296296296296297,0.6153260804946198,0.06591328247179669,2152
2.799940526485443,0.47734301951676467,0.005513966083526611,0.0003972932250317528,,0.01,5,31,0.8,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned'}",0.45,0.7658362935069291,0.5129870129870129,0.5952380952380951,0.5810153504330093,0.11848411730404446,2164,0.6,0.7078651685393258,0.5238095238095238,0.6296296296296297,0.6153260804946198,0.06591328247179669,2152
2.9189550280570984,0.658433497508079,0.01308906078338623,0.01256342325848594,,0.01,5,31,0.8,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.661577684214023,0.5329490181949198,0.5952380952380951,0.5599411994117596,0.07808887736559365,2218,0.6,0.5842696629213483,0.5396825396825397,0.6296296296296297,0.5883954580583795,0.03249958807833612,2215
2.7510105967521667,0.4018113670145319,0.004929482936859131,0.0005568050225124423,,0.01,5,31,0.8,invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'invariant'}",0.45,0.7747486184904527,0.5129870129870129,0.5952380952380951,0.5832434316788901,0.12197119022806721,2161,0.6,0.7191011235955056,0.5238095238095238,0.6296296296296297,0.6181350692586648,0.06991505257769276,2140
2.422178030014038,0.42233129172481554,0.004657447338104248,0.0003765011876923284,,0.01,5,31,0.8,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned_invariant'}",0.5342657342657343,0.7293647363872084,0.5129870129870129,0.6507936507936507,0.6068527836084017,0.08806196825146806,2056,0.64,0.6629213483146067,0.5238095238095238,0.7037037037037037,0.6326086439569586,0.06683047256842942,2089
2.495740294456482,0.44962853295146493,0.004635035991668701,0.00048583767162828964,,0.01,5,31,0.8,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 31, 'clf__threshold': 0.8, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.5342657342657343,0.6716201522290686,0.5129870129870129,0.6507936507936507,0.5924166375688666,0.06959106484269353,2119,0.64,0.5955056179775281,0.5238095238095238,0.7037037037037037,0.6157547113726889,0.06554922305415617,2143
2.477858245372772,0.4297669252302491,0.01394110918045044,0.009471563709452957,,0.01,5,50,0.2,basic,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'basic'}",0.45,0.9231707634572971,0.8642857142857143,0.6121212121212122,0.7123944224660559,0.19131334252114834,484,0.6,0.9213483146067416,0.873015873015873,0.7037037037037037,0.7745169728315796,0.12916285181495213,322
2.63868647813797,0.43865139702279093,0.00634235143661499,0.0017798613816760941,,0.01,5,50,0.2,cleaned,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned'}",0.45,0.9325842696629213,0.8398268398268398,0.6121212121212122,0.7086330804027434,0.18945418224512706,607,0.6,0.9325842696629213,0.8571428571428571,0.7037037037037037,0.7733577076273705,0.1296896530119198,349
2.5908735394477844,0.5689816776115301,0.008566498756408691,0.0024290682545346585,,0.01,5,50,0.2,cleaned+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.9423423497391142,0.8600583090379009,0.6121212121212122,0.7161304677245569,0.19591477112008457,379,0.6,0.9438202247191011,0.873015873015873,0.7037037037037037,0.7801349503596694,0.13574799320989586,190
2.399812698364258,0.3745481493876083,0.005597889423370361,0.0014488959652857022,,0.01,5,50,0.2,invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'invariant'}",0.45,0.9231707634572971,0.8642857142857143,0.6121212121212122,0.7123944224660559,0.19131334252114834,484,0.6,0.9213483146067416,0.873015873015873,0.7037037037037037,0.7745169728315796,0.12916285181495213,322
2.4427130222320557,0.46749257090218266,0.00820469856262207,0.005765372675061001,,0.01,5,50,0.2,cleaned_invariant,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.9325842696629213,0.8398268398268398,0.6121212121212122,0.7086330804027434,0.18945418224512706,607,0.6,0.9325842696629213,0.8571428571428571,0.7037037037037037,0.7733577076273705,0.1296896530119198,349
2.3833446502685547,0.2961353579822379,0.006013214588165283,0.0020082714621460396,,0.01,5,50,0.2,cleaned_invariant+speed,"{'clf__estimator__class_weight': None, 'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 5, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.2, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.9423423497391142,0.8398268398268398,0.6121212121212122,0.7110726004217915,0.19236269847067428,544,0.6,0.9438202247191011,0.8571428571428571,0.7037037037037037,0.7761666963914154,0.1331826137278154,247
