mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__C,param_clf__estimator__class_weight,param_clf__threshold,param_embedding__n_estimators_tabpfn,param_feature_selector__feature_set,param_pca__n_components,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
0.014098703861236572,0.0009573589220753748,0.003658473491668701,3.3687277602653014e-05,1.0,balanced,0.6,1,invariant,0.95,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant', 'pca__n_components': 0.95}",0.6711018711018711,1.0,0.5900057603686636,0.7777777777777778,0.7597213523120782,0.15388035744857487,891,0.72,1.0,0.5873015873015873,0.7777777777777778,0.7712698412698412,0.14902412039857646,987
0.014505743980407715,0.0011280120741745264,0.0037977099418640137,0.00012070214303762615,1.0,balanced,0.6,1,invariant,0.99,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant', 'pca__n_components': 0.99}",0.6711018711018711,1.0,0.5714285714285714,0.7777777777777778,0.7550770550770551,0.15912351242895909,997,0.72,1.0,0.5714285714285714,0.7777777777777778,0.7673015873015873,0.15399836066310466,1079
0.014153063297271729,0.0012469754426436088,0.003732144832611084,0.0001993116845943921,1.0,balanced,0.6,1,invariant,0.999,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant', 'pca__n_components': 0.999}",0.6711018711018711,1.0,0.5714285714285714,0.7777777777777778,0.7550770550770551,0.15912351242895909,997,0.72,1.0,0.5714285714285714,0.7777777777777778,0.7673015873015873,0.15399836066310466,1079
0.014103293418884277,0.001068676813955916,0.003733217716217041,0.00011175200124320172,1.0,balanced,0.6,1,cleaned_invariant,0.8,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant', 'pca__n_components': 0.8}",0.8294117647058823,1.0,0.6773455377574371,0.7777777777777778,0.8211337700602743,0.11685081431442626,421,0.84,1.0,0.6666666666666666,0.7777777777777778,0.821111111111111,0.1205081832168348,478
0.014268755912780762,0.0010412664087943342,0.0037404894828796387,9.823733339991109e-05,1.0,balanced,0.6,1,cleaned_invariant,0.9,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant', 'pca__n_components': 0.9}",0.8748663101604278,1.0,0.6773455377574371,0.7777777777777778,0.8324974064239107,0.11928807879291645,286,0.88,1.0,0.6666666666666666,0.7777777777777778,0.831111111111111,0.12328828005937954,404
0.014076292514801025,0.0012071726145946766,0.0037374496459960938,0.00013412385449714187,1.0,balanced,0.6,1,cleaned_invariant,0.95,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant', 'pca__n_components': 0.95}",0.8294117647058823,1.0,0.6773455377574371,0.7777777777777778,0.8211337700602743,0.11685081431442626,421,0.84,1.0,0.6666666666666666,0.7777777777777778,0.821111111111111,0.1205081832168348,478
0.014019429683685303,0.001208131664665584,0.0038340091705322266,0.0001766291503190727,1.0,balanced,0.6,1,cleaned_invariant,0.99,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant', 'pca__n_components': 0.99}",0.8294117647058823,1.0,0.6773455377574371,0.7777777777777778,0.8211337700602743,0.11685081431442626,421,0.84,1.0,0.6666666666666666,0.7777777777777778,0.821111111111111,0.1205081832168348,478
0.014094769954681396,0.0008980408748221521,0.0039032697677612305,0.00019611174535128317,1.0,balanced,0.6,1,cleaned_invariant,0.999,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant', 'pca__n_components': 0.999}",0.8294117647058823,1.0,0.6773455377574371,0.743859649122807,0.8126542378965317,0.12085155052870934,495,0.84,1.0,0.6666666666666666,0.7407407407407407,0.8118518518518518,0.12482745292649061,575
0.01453101634979248,0.0011668106061823971,0.0037488937377929688,0.0001081339310996002,1.0,balanced,0.6,1,cleaned_invariant+speed,0.8,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.8}",0.7285714285714286,1.0,0.5900057603686636,0.8518518518518519,0.7926072601979861,0.151384960967078,670,0.76,1.0,0.5873015873015873,0.8518518518518519,0.7997883597883597,0.14960702702294262,715
0.014254510402679443,0.0011071774967157263,0.003777742385864258,0.00014818467522337937,1.0,balanced,0.6,1,cleaned_invariant+speed,0.9,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.9}",0.8748663101604278,1.0,0.6081787065393622,0.8518518518518519,0.8337242171379105,0.14189758302747457,274,0.88,1.0,0.6031746031746031,0.8518518518518519,0.8337566137566137,0.1442834150956794,372
0.01438528299331665,0.0011575046622320543,0.0037746429443359375,0.00013106138416751946,1.0,balanced,0.6,1,cleaned_invariant+speed,0.95,"{'clf__estimator__C': 1, 'clf__estimator__class_weight': 'balanced', 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed', 'pca__n_components': 0.95}",0.8294117647058823,1.0,0.5900057603686636,0.8518518518518519,0.8178173442315995,0.14695357778908827,461,0.84,1.0,0.5873015873015873,0.8518518518518519,0.8197883597883597,0.14829271102488178,502
