mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__degree,param_clf__gamma,param_clf__kernel,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
0.013208746910095215,0.0011444890036658676,0.006101787090301514,0.00033688955981962457,0.1,2,auto,poly,cleaned+speed,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'auto', 'clf__kernel': 'poly', 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
0.010708510875701904,0.0008859562760468687,0.004647493362426758,0.00027768268105707387,0.1,2,auto,poly,invariant,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'auto', 'clf__kernel': 'poly', 'feature_selector__feature_set': 'invariant'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
0.010758280754089355,0.0012306142288706695,0.004872381687164307,0.00026416129656638756,0.1,2,auto,poly,cleaned_invariant,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'auto', 'clf__kernel': 'poly', 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
0.010846197605133057,0.0006041338468812006,0.005031764507293701,0.00036803390249633985,0.1,2,auto,poly,cleaned_invariant+speed,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'auto', 'clf__kernel': 'poly', 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
0.013818740844726562,0.0014480775423168339,0.00649648904800415,0.0005774627277498316,0.1,3,scale,rbf,basic,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'feature_selector__feature_set': 'basic'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
0.013378620147705078,0.0010103535918584217,0.006587564945220947,0.0006720655927853656,0.1,3,scale,rbf,cleaned,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'feature_selector__feature_set': 'cleaned'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
0.015152454376220703,0.004295843553792872,0.0077304840087890625,0.0022496560855605535,0.1,3,scale,rbf,cleaned+speed,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
0.011593818664550781,0.0008521069843935111,0.005652189254760742,0.0005300108559159302,0.1,3,scale,rbf,invariant,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'feature_selector__feature_set': 'invariant'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
0.011231839656829834,0.0009118278952396731,0.005311191082000732,0.0004767088233089102,0.1,3,scale,rbf,cleaned_invariant,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
0.011128246784210205,0.0005253371307127338,0.005326032638549805,0.0005805970687277033,0.1,3,scale,rbf,cleaned_invariant+speed,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,113,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,95
0.013715684413909912,0.0022710193182000544,0.006211042404174805,0.00046966599292008586,0.1,3,scale,poly,basic,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'poly', 'feature_selector__feature_set': 'basic'}",0.45,0.8510072468585864,0.5952380952380952,0.5151515151515151,0.6028492143120492,0.15222853461554803,191,0.6,0.898876404494382,0.7142857142857143,0.6296296296296297,0.7106979371024316,0.11645826665627787,171
0.01275181770324707,0.0008535610727440293,0.006467938423156738,0.0014864189105261395,0.1,3,scale,poly,cleaned,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'poly', 'feature_selector__feature_set': 'cleaned'}",0.45,0.8510072468585864,0.5952380952380952,0.5151515151515151,0.6028492143120492,0.15222853461554803,191,0.6,0.898876404494382,0.7142857142857143,0.6296296296296297,0.7106979371024316,0.11645826665627787,171
0.016416966915130615,0.0017578877050740357,0.006113588809967041,0.000531282232227257,0.1,3,scale,poly,cleaned+speed,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'poly', 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8510072468585864,0.5952380952380952,0.5151515151515151,0.6028492143120492,0.15222853461554803,191,0.6,0.898876404494382,0.7142857142857143,0.6296296296296297,0.7106979371024316,0.11645826665627787,171
