mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__learning_rate,param_clf__estimator__max_depth,param_clf__threshold,param_embedding__n_estimators_tabpfn,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
0.2454025149345398,0.017322318297117594,0.004379987716674805,8.716147618499236e-06,0.01,7,0.2,1,cleaned_invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.2, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,1.0,0.5952380952380952,0.5333333333333333,0.6446428571428571,0.21153911068990036,25,0.6,1.0,0.7142857142857143,0.6666666666666666,0.7452380952380953,0.1525854282858297,25
0.2733760476112366,0.023441159941936456,0.004815459251403809,0.00030344618698958676,0.01,7,0.2,1,cleaned_invariant+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.2, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,1.0,0.5952380952380952,0.5333333333333333,0.6446428571428571,0.21153911068990036,25,0.6,1.0,0.7142857142857143,0.6666666666666666,0.7452380952380953,0.1525854282858297,25
0.2512907385826111,0.01336372837292487,0.005320072174072266,0.00022341290255641723,0.01,7,0.3,1,basic,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.3, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.26419806480407715,0.01082129123530342,0.005182206630706787,0.00014246735809378443,0.01,7,0.3,1,cleaned,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.3, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.2567702531814575,0.014968322625004166,0.005397140979766846,0.00028896663127036593,0.01,7,0.3,1,cleaned+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.3, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.25112128257751465,0.018682038031842978,0.004444003105163574,0.00024287309331710042,0.01,7,0.3,1,invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.3, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant'}",0.841025641025641,0.018573721623480855,0.12698412698412698,0.5333333333333333,0.37997920574164556,0.3281393521675262,196,0.84,0.10112359550561797,0.2857142857142857,0.5555555555555556,0.4455983591938648,0.27922617135253996,199
0.26556283235549927,0.031354498616297286,0.004692435264587402,8.18144913741396e-05,0.01,7,0.3,1,cleaned_invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.3, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant'}",0.841025641025641,0.018573721623480855,0.12698412698412698,0.5802298850574713,0.39170334367268,0.3341910988640457,151,0.84,0.10112359550561797,0.2857142857142857,0.5925925925925926,0.45485761845312406,0.2833031958721202,154
0.2534957528114319,0.015721016664083,0.004549622535705566,0.00017633447620013794,0.01,7,0.3,1,cleaned_invariant+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.3, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",1.0,0.0628083036448342,0.12698412698412698,0.6666666666666666,0.4641147743239069,0.3882345299474863,97,1.0,0.12359550561797752,0.2857142857142857,0.6666666666666666,0.5189941144997324,0.3405632771502187,103
0.2777867317199707,0.05114981528011922,0.005271553993225098,0.00034318408301381686,0.01,7,0.4,1,basic,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.4, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.2763296961784363,0.03179811246954858,0.005391299724578857,0.0001784813788612611,0.01,7,0.4,1,cleaned,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.4, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.2930792570114136,0.018437704732748583,0.005509912967681885,0.00032996288839889335,0.01,7,0.4,1,cleaned+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.4, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.2736257314682007,0.032463235743639955,0.004649043083190918,0.00013107217240892303,0.01,7,0.4,1,invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.4, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant'}",0.841025641025641,0.018573721623480855,0.12698412698412698,0.5333333333333333,0.37997920574164556,0.3281393521675262,196,0.84,0.10112359550561797,0.2857142857142857,0.5555555555555556,0.4455983591938648,0.27922617135253996,199
0.26784205436706543,0.029217396079369212,0.004733145236968994,0.00034232276975044106,0.01,7,0.4,1,cleaned_invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.4, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant'}",0.841025641025641,0.018573721623480855,0.12698412698412698,0.5802298850574713,0.39170334367268,0.3341910988640457,151,0.84,0.10112359550561797,0.2857142857142857,0.5925925925925926,0.45485761845312406,0.2833031958721202,154
0.26682889461517334,0.04776673506526514,0.004939436912536621,0.00046717077215856836,0.01,7,0.4,1,cleaned_invariant+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.4, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",1.0,0.0628083036448342,0.12698412698412698,0.6666666666666666,0.4641147743239069,0.3882345299474863,97,1.0,0.12359550561797752,0.2857142857142857,0.6666666666666666,0.5189941144997324,0.3405632771502187,103
0.29590368270874023,0.022283955966757186,0.005611002445220947,0.0004822356985005463,0.01,7,0.5,1,basic,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.5, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.2672230005264282,0.029849683471398998,0.00532376766204834,0.00024285132608554735,0.01,7,0.5,1,cleaned,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.5, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.2606526017189026,0.026745177215856467,0.005279541015625,0.00019569118989955518,0.01,7,0.5,1,cleaned+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.5, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.27223825454711914,0.02104404364225709,0.0047280192375183105,0.0003220277117105068,0.01,7,0.5,1,invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.5, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant'}",0.841025641025641,0.018573721623480855,0.12698412698412698,0.5333333333333333,0.37997920574164556,0.3281393521675262,196,0.84,0.10112359550561797,0.2857142857142857,0.5555555555555556,0.4455983591938648,0.27922617135253996,199
0.2636125087738037,0.030837005121925887,0.004734039306640625,0.00020480433496586223,0.01,7,0.5,1,cleaned_invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.5, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant'}",0.841025641025641,0.018573721623480855,0.12698412698412698,0.5802298850574713,0.39170334367268,0.3341910988640457,151,0.84,0.10112359550561797,0.2857142857142857,0.5925925925925926,0.45485761845312406,0.2833031958721202,154
0.2541404962539673,0.019539474809691735,0.004637002944946289,0.00017806197047309859,0.01,7,0.5,1,cleaned_invariant+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.5, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",1.0,0.0628083036448342,0.12698412698412698,0.6666666666666666,0.4641147743239069,0.3882345299474863,97,1.0,0.12359550561797752,0.2857142857142857,0.6666666666666666,0.5189941144997324,0.3405632771502187,103
0.2597278952598572,0.019761777032110985,0.005278170108795166,0.0002807718849135393,0.01,7,0.6,1,basic,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.26518678665161133,0.025482822110547813,0.005511224269866943,0.0002923336706704659,0.01,7,0.6,1,cleaned,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.2880329489707947,0.052864193938867925,0.005569577217102051,0.00035246324601726913,0.01,7,0.6,1,cleaned+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.30162954330444336,0.03426469543086971,0.004883170127868652,0.0004536971346072278,0.01,7,0.6,1,invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant'}",0.841025641025641,0.018573721623480855,0.12698412698412698,0.5333333333333333,0.37997920574164556,0.3281393521675262,196,0.84,0.10112359550561797,0.2857142857142857,0.5555555555555556,0.4455983591938648,0.27922617135253996,199
0.25421708822250366,0.02543335244072007,0.004583954811096191,0.00017862281917657813,0.01,7,0.6,1,cleaned_invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant'}",0.841025641025641,0.018573721623480855,0.12698412698412698,0.5802298850574713,0.39170334367268,0.3341910988640457,151,0.84,0.10112359550561797,0.2857142857142857,0.5925925925925926,0.45485761845312406,0.2833031958721202,154
0.2494642734527588,0.016343480735997083,0.004639983177185059,0.00012397336264641226,0.01,7,0.6,1,cleaned_invariant+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",1.0,0.0628083036448342,0.12698412698412698,0.6666666666666666,0.4641147743239069,0.3882345299474863,97,1.0,0.12359550561797752,0.2857142857142857,0.6666666666666666,0.5189941144997324,0.3405632771502187,103
0.2556089758872986,0.02020908647909435,0.005227446556091309,8.80669468282069e-05,0.01,7,0.7,1,basic,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.26527923345565796,0.02324368126069386,0.005468249320983887,0.00015767856484858077,0.01,7,0.7,1,cleaned,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.261907160282135,0.018548993824799048,0.005473434925079346,0.0002332391440737972,0.01,7,0.7,1,cleaned+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.257809042930603,0.023266882996255418,0.004637777805328369,0.00032744599716996194,0.01,7,0.7,1,invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant'}",0.841025641025641,0.018573721623480855,0.12698412698412698,0.5333333333333333,0.37997920574164556,0.3281393521675262,196,0.84,0.10112359550561797,0.2857142857142857,0.5555555555555556,0.4455983591938648,0.27922617135253996,199
0.2841681241989136,0.02542202423881791,0.00486069917678833,0.00018111743000920664,0.01,7,0.7,1,cleaned_invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant'}",0.841025641025641,0.018573721623480855,0.12698412698412698,0.5802298850574713,0.39170334367268,0.3341910988640457,151,0.84,0.10112359550561797,0.2857142857142857,0.5925925925925926,0.45485761845312406,0.2833031958721202,154
0.2716662287712097,0.021531076152210542,0.004597783088684082,0.0001819879249742385,0.01,7,0.7,1,cleaned_invariant+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",1.0,0.0628083036448342,0.12698412698412698,0.6666666666666666,0.4641147743239069,0.3882345299474863,97,1.0,0.12359550561797752,0.2857142857142857,0.6666666666666666,0.5189941144997324,0.3405632771502187,103
0.2950878143310547,0.04734651487720223,0.005350828170776367,0.00019494630117844065,0.01,7,0.8,1,basic,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.8, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.293154239654541,0.03302562499805447,0.006073713302612305,0.0005368346788946762,0.01,7,0.8,1,cleaned,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.8, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.27084416151046753,0.01488267888693417,0.005633115768432617,8.627870642311117e-05,0.01,7,0.8,1,cleaned+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.8, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.2694563865661621,0.02248067602583414,0.0046694278717041016,0.0003804294363910117,0.01,7,0.8,1,invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.8, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant'}",0.841025641025641,0.018573721623480855,0.12698412698412698,0.5333333333333333,0.37997920574164556,0.3281393521675262,196,0.84,0.10112359550561797,0.2857142857142857,0.5555555555555556,0.4455983591938648,0.27922617135253996,199
0.2686958312988281,0.014828769049631527,0.004740357398986816,0.00020510459729976182,0.01,7,0.8,1,cleaned_invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.8, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant'}",0.841025641025641,0.018573721623480855,0.12698412698412698,0.5802298850574713,0.39170334367268,0.3341910988640457,151,0.84,0.10112359550561797,0.2857142857142857,0.5925925925925926,0.45485761845312406,0.2833031958721202,154
0.25488048791885376,0.02811714482779886,0.004517614841461182,0.0001280809787762255,0.01,7,0.8,1,cleaned_invariant+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 7, 'clf__threshold': 0.8, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",1.0,0.0628083036448342,0.12698412698412698,0.6666666666666666,0.4641147743239069,0.3882345299474863,97,1.0,0.12359550561797752,0.2857142857142857,0.6666666666666666,0.5189941144997324,0.3405632771502187,103
0.14587587118148804,0.009840625998927816,0.0052983760833740234,0.00021652627472623493,0.05,3,0.2,1,basic,"{'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_depth': 3, 'clf__threshold': 0.2, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.6070175438596492,0.8510072468585864,0.5952380952380952,0.6793516560958421,0.6831536355130433,0.10212141861935661,16,0.68,0.898876404494382,0.7142857142857143,0.7407407407407407,0.7584757148802093,0.08387204082762659,16
0.1708674430847168,0.007207426264083678,0.007003307342529297,0.002906155909074867,0.05,3,0.2,1,cleaned,"{'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_depth': 3, 'clf__threshold': 0.2, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.7809523809523808,0.8510072468585864,0.5952380952380952,0.6793516560958421,0.7266373447862262,0.09736489977393685,4,0.8,0.898876404494382,0.7142857142857143,0.7407407407407407,0.7884757148802093,0.07089412062913615,4
0.1485157608985901,0.012246001971961216,0.005205035209655762,0.0001462544469697703,0.05,3,0.2,1,cleaned+speed,"{'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_depth': 3, 'clf__threshold': 0.2, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8510072468585864,0.4608294930875576,0.5333333333333333,0.5737925183198693,0.16322544534338113,64,0.6,0.898876404494382,0.47619047619047616,0.6666666666666666,0.6604333868378812,0.15369740630138085,64
0.15791118144989014,0.007783029728638429,0.004476428031921387,0.00014333027191652117,0.05,3,0.2,1,invariant,"{'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_depth': 3, 'clf__threshold': 0.2, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant'}",0.45,0.8762974852862493,0.5952380952380952,0.5333333333333333,0.6137172284644195,0.16012086929092872,37,0.6,0.9101123595505618,0.7142857142857143,0.6666666666666666,0.7227661851257356,0.11553051505874072,37
0.15526503324508667,0.022936266337742692,0.004516899585723877,0.00014904855031899416,0.05,3,0.2,1,cleaned_invariant,"{'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_depth': 3, 'clf__threshold': 0.2, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,46,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,46
0.16078317165374756,0.005770142261915149,0.0045795440673828125,0.0001708855082578952,0.05,3,0.2,1,cleaned_invariant+speed,"{'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_depth': 3, 'clf__threshold': 0.2, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,46,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,46
0.1493961215019226,0.00756488564847267,0.005123436450958252,0.00012935404073981575,0.05,3,0.3,1,basic,"{'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_depth': 3, 'clf__threshold': 0.3, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.6070175438596492,0.018573721623480855,0.5952380952380952,0.6793516560958421,0.47504525420426685,0.26550441153736065,91,0.68,0.10112359550561797,0.7142857142857143,0.7407407407407407,0.5590375126330183,0.26525230728031846,88
0.15022945404052734,0.0064154639112909,0.005107223987579346,0.0001275000475067029,0.05,3,0.3,1,cleaned,"{'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_depth': 3, 'clf__threshold': 0.3, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.7809523809523808,0.018573721623480855,0.5952380952380952,0.6793516560958421,0.5185289634774497,0.29604455883067016,79,0.8,0.10112359550561797,0.7142857142857143,0.7407407407407407,0.5890375126330183,0.28340172151832704,79
0.14568084478378296,0.007981113417602185,0.0050716400146484375,3.9718345659588776e-05,0.05,3,0.3,1,cleaned+speed,"{'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_depth': 3, 'clf__threshold': 0.3, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.018573721623480855,0.4608294930875576,0.5333333333333333,0.3656841370110929,0.20294931450520787,241,0.6,0.10112359550561797,0.47619047619047616,0.6666666666666666,0.4609951845906902,0.21872445837384225,151
0.15587186813354492,0.016216383357564097,0.004558145999908447,0.00020824408541820965,0.05,3,0.3,1,invariant,"{'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_depth': 3, 'clf__threshold': 0.3, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant'}",0.45,0.018573721623480855,0.5952380952380952,0.5333333333333333,0.3992862875487273,0.2257651766240128,148,0.6,0.10112359550561797,0.7142857142857143,0.6666666666666666,0.5205189941144998,0.2455170130098925,100
0.16363435983657837,0.007734021086329826,0.004567921161651611,5.4454348079143475e-05,0.05,3,0.3,1,cleaned_invariant,"{'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_depth': 3, 'clf__threshold': 0.3, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.018573721623480855,0.8398268398268398,0.5333333333333333,0.4604334736959135,0.29351431552574464,142,0.6,0.10112359550561797,0.8571428571428571,0.6666666666666666,0.5562332798287855,0.2791874178786971,94
0.15280091762542725,0.01239650456550485,0.0045372843742370605,0.0001463070889336226,0.05,3,0.3,1,cleaned_invariant+speed,"{'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_depth': 3, 'clf__threshold': 0.3, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.0628083036448342,0.8794880910060434,0.5333333333333333,0.48140743199605274,0.2904204569880125,88,0.6,0.12359550561797752,0.8888888888888888,0.6666666666666666,0.5697877652933833,0.2789316046683402,85
0.16211873292922974,0.01847152610431244,0.005348622798919678,7.560883843542128e-05,0.05,3,0.4,1,basic,"{'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_depth': 3, 'clf__threshold': 0.4, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.15588146448135376,0.011847343037086101,0.005221009254455566,0.00010905109172124812,0.05,3,0.4,1,cleaned,"{'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_depth': 3, 'clf__threshold': 0.4, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
0.15454524755477905,0.009254485352365284,0.005359947681427002,0.00012458418786074894,0.05,3,0.4,1,cleaned+speed,"{'clf__estimator__learning_rate': 0.05, 'clf__estimator__max_depth': 3, 'clf__threshold': 0.4, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.22857142857142854,0.018573721623480855,0.12698412698412698,0.16666666666666666,0.13519898596142577,0.07644861698853303,244,0.4,0.10112359550561797,0.2857142857142857,0.3333333333333333,0.28004280363830925,0.1109885785361504,244
