mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__degree,param_clf__gamma,param_clf__kernel,param_embedding__n_estimators_tabpfn,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
0.007757842540740967,0.000327317771184171,0.004567921161651611,0.000240370767472414,0.1,2,auto,poly,1,cleaned+speed,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'auto', 'clf__kernel': 'poly', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8510072468585864,0.7731092436974789,0.838095238095238,0.7280529321628257,0.16322574620037691,87,0.6,0.898876404494382,0.7619047619047619,0.8518518518518519,0.778158254562749,0.11402648562587687,83
0.006673932075500488,0.00044496407916538714,0.003863513469696045,0.00019429551797492173,0.1,2,auto,poly,1,invariant,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'auto', 'clf__kernel': 'poly', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant'}",0.45,0.9884684699478227,0.7420152863419858,0.838095238095238,0.7546447485962615,0.19659949327784573,61,0.6,0.9887640449438202,0.7301587301587301,0.8518518518518519,0.7926936567386005,0.1440353702824817,61
0.016254544258117676,0.01634902928530936,0.0049430131912231445,0.0020161904216180354,0.1,2,auto,poly,1,cleaned_invariant,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'auto', 'clf__kernel': 'poly', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,1.0,0.8486024844720498,0.7366189719130896,0.7588053640962849,0.2013028589645779,43,0.6,1.0,0.8412698412698413,0.7407407407407407,0.7955026455026455,0.14588861745908632,59
0.006870865821838379,0.00041959903758441935,0.0036656856536865234,0.0001418727779963074,0.1,2,auto,poly,1,cleaned_invariant+speed,"{'clf__C': 0.1, 'clf__degree': 2, 'clf__gamma': 'auto', 'clf__kernel': 'poly', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.6070175438596492,0.8979711669612767,0.7884210526315789,0.6793516560958421,0.7431903548870867,0.11025122417832009,69,0.68,0.9213483146067416,0.7777777777777778,0.7407407407407407,0.7799667082813151,0.08877720613705262,77
0.007717728614807129,0.0006380522739236491,0.004540562629699707,6.458646654320277e-05,0.1,3,scale,rbf,1,basic,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,109,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,109
0.007665812969207764,0.0005950396946386123,0.004561364650726318,9.755725480375022e-05,0.1,3,scale,rbf,1,cleaned,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,109,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,109
0.007947444915771484,0.0005855737221014632,0.00459134578704834,0.0002291433571293637,0.1,3,scale,rbf,1,cleaned+speed,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,109,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,109
0.0069713592529296875,0.0008800103230661846,0.0038598179817199707,0.00011917583174869432,0.1,3,scale,rbf,1,invariant,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,109,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,109
0.006791234016418457,0.00027472134471171616,0.0038097500801086426,0.0001238072552716114,0.1,3,scale,rbf,1,cleaned_invariant,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,109,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,109
0.006954193115234375,0.0005941494796146149,0.00380021333694458,6.946790298942522e-05,0.1,3,scale,rbf,1,cleaned_invariant+speed,"{'clf__C': 0.1, 'clf__degree': 3, 'clf__gamma': 'scale', 'clf__kernel': 'rbf', 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.45,0.8510072468585864,0.5952380952380952,0.5333333333333333,0.6073946688575037,0.14979405332562828,109,0.6,0.898876404494382,0.7142857142857143,0.6666666666666666,0.7199571963616908,0.1109885785361504,109
