mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__learning_rate,param_clf__estimator__max_depth,param_clf__estimator__num_leaves,param_clf__threshold,param_embedding__n_estimators_tabpfn,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,mean_test_acc,std_test_acc,rank_test_acc
0.21203452348709106,0.013720866690136363,0.004579663276672363,0.00017135583819618828,0.01,20,50,0.4,1,cleaned_invariant+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.4, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.6070175438596492,0.8510072468585864,0.7576477576477576,0.769736842105263,0.746352347617814,0.08809264490239892,379,0.68,0.898876404494382,0.746031746031746,0.7777777777777778,0.7756714820759765,0.07939684475011315,370
0.2166736125946045,0.017772581662326523,0.005270183086395264,0.00019818768464162573,0.01,20,50,0.5,1,basic,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.5, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.6070175438596492,0.5646129016361128,0.7576477576477576,0.8917748917748917,0.7052632737296028,0.12938843498257507,568,0.68,0.48314606741573035,0.746031746031746,0.8888888888888888,0.6995166755840914,0.14596457417444572,604
0.211131751537323,0.015564826237027053,0.005216419696807861,0.00011144332890846925,0.01,20,50,0.5,1,cleaned,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.5, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.7809523809523808,0.8510072468585864,0.9382059800664451,0.8560606060606061,0.8565565534845047,0.05570830398895338,1,0.8,0.898876404494382,0.9365079365079365,0.8518518518518519,0.8718090482135425,0.05116985688498239,10
0.21383732557296753,0.016513233750171972,0.005250990390777588,0.0001404451762542879,0.01,20,50,0.5,1,cleaned+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.5, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.12532247404217214,0.7261904761904762,0.7840909090909092,0.5214009648308894,0.26120921663605234,946,0.6,0.15730337078651685,0.7142857142857143,0.7777777777777778,0.5623417157125022,0.24237052356694958,946
0.21007156372070312,0.0165616194376522,0.0044577717781066895,0.00018852099243602864,0.01,20,50,0.5,1,invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.5, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant'}",0.45,0.425709610559616,0.12698412698412698,0.7366189719130896,0.43482817736420815,0.21573072074435806,1126,0.6,0.3595505617977528,0.2857142857142857,0.7407407407407407,0.4965013970631948,0.18272353118894435,1126
0.22004204988479614,0.009078681655625575,0.0046395063400268555,8.263009769818284e-05,0.01,20,50,0.5,1,cleaned_invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.5, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant'}",0.6070175438596492,0.8510072468585864,0.12698412698412698,0.7777777777777778,0.5906966738700351,0.2819825485671059,766,0.68,0.898876404494382,0.2857142857142857,0.7777777777777778,0.6605921169966114,0.22990320521398339,766
0.21519136428833008,0.019008857201450527,0.004604637622833252,0.00021895747396002263,0.01,20,50,0.5,1,cleaned_invariant+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.5, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.6070175438596492,0.8510072468585864,0.7576477576477576,0.769736842105263,0.746352347617814,0.08809264490239892,379,0.68,0.898876404494382,0.746031746031746,0.7777777777777778,0.7756714820759765,0.07939684475011315,370
0.21218907833099365,0.01611322171447708,0.00528264045715332,0.00017573883439281365,0.01,20,50,0.6,1,basic,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.7809523809523808,0.5646129016361128,0.7576477576477576,0.7457471264367816,0.7122400416682582,0.08616806752522503,415,0.8,0.48314606741573035,0.746031746031746,0.7407407407407407,0.6924796385470542,0.1230631284448825,613
0.2172180414199829,0.01699177918690243,0.005221962928771973,8.703951805328292e-05,0.01,20,50,0.6,1,cleaned,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.8748663101604278,0.8510072468585864,0.9382059800664451,0.7457471264367816,0.8524566658805602,0.06936166748266723,28,0.88,0.898876404494382,0.9365079365079365,0.7407407407407407,0.8640312704357647,0.07403142158718044,28
0.2104339599609375,0.012461545447762004,0.005218505859375,7.71603709689253e-05,0.01,20,50,0.6,1,cleaned+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.12532247404217214,0.7261904761904762,0.7111111111111111,0.5031560153359399,0.24421990064310806,973,0.6,0.15730337078651685,0.7142857142857143,0.7037037037037037,0.5438231971939838,0.2275811149209318,973
0.20991027355194092,0.016001187455598077,0.004576921463012695,0.00013484641631966192,0.01,20,50,0.6,1,invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant'}",0.9595925297113752,0.425709610559616,0.12698412698412698,0.706959706959707,0.5548114935537063,0.31092616400602047,784,0.96,0.3595505617977528,0.2857142857142857,0.7037037037037037,0.5772421378039355,0.2715116109537414,793
0.21251386404037476,0.015269582425721106,0.004578649997711182,0.00013781268017112286,0.01,20,50,0.6,1,cleaned_invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant'}",0.9595925297113752,0.8510072468585864,0.12698412698412698,0.706959706959707,0.6611359026284489,0.3211484960562822,613,0.96,0.898876404494382,0.2857142857142857,0.7037037037037037,0.7120735984780928,0.26373050052379304,451
0.21062278747558594,0.0153848402684562,0.004555881023406982,0.00011326317633496737,0.01,20,50,0.6,1,cleaned_invariant+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.6, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",1.0,0.8510072468585864,0.7576477576477576,0.7777777777777778,0.8466081955710305,0.09513146593964059,181,1.0,0.898876404494382,0.746031746031746,0.7777777777777778,0.8556714820759764,0.10097733321947723,181
0.21631550788879395,0.016614216225221985,0.005249679088592529,0.00021533193242577616,0.01,20,50,0.7,1,basic,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.7809523809523808,0.5646129016361128,0.7576477576477576,0.7457471264367816,0.7122400416682582,0.08616806752522503,415,0.8,0.48314606741573035,0.746031746031746,0.7407407407407407,0.6924796385470542,0.1230631284448825,613
0.21443378925323486,0.016686061662780506,0.0051705241203308105,8.001285865883307e-05,0.01,20,50,0.7,1,cleaned,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.8748663101604278,0.8510072468585864,0.9382059800664451,0.7457471264367816,0.8524566658805602,0.06936166748266723,28,0.88,0.898876404494382,0.9365079365079365,0.7407407407407407,0.8640312704357647,0.07403142158718044,28
0.21683597564697266,0.010598488188520444,0.005179762840270996,3.990983874991211e-05,0.01,20,50,0.7,1,cleaned+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.12532247404217214,0.7261904761904762,0.7111111111111111,0.5031560153359399,0.24421990064310806,973,0.6,0.15730337078651685,0.7142857142857143,0.7037037037037037,0.5438231971939838,0.2275811149209318,973
0.21571791172027588,0.02203082159360711,0.004527628421783447,0.00021413269560165417,0.01,20,50,0.7,1,invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'invariant'}",0.9595925297113752,0.425709610559616,0.12698412698412698,0.706959706959707,0.5548114935537063,0.31092616400602047,784,0.96,0.3595505617977528,0.2857142857142857,0.7037037037037037,0.5772421378039355,0.2715116109537414,793
0.2112424373626709,0.01652344150407699,0.004555344581604004,0.00019224156633420336,0.01,20,50,0.7,1,cleaned_invariant,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant'}",0.9595925297113752,0.8510072468585864,0.12698412698412698,0.706959706959707,0.6611359026284489,0.3211484960562822,613,0.96,0.898876404494382,0.2857142857142857,0.7037037037037037,0.7120735984780928,0.26373050052379304,451
0.21279358863830566,0.015152107797986076,0.00460362434387207,0.00016417694478469504,0.01,20,50,0.7,1,cleaned_invariant+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.7, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",1.0,0.8510072468585864,0.7576477576477576,0.7777777777777778,0.8466081955710305,0.09513146593964059,181,1.0,0.898876404494382,0.746031746031746,0.7777777777777778,0.8556714820759764,0.10097733321947723,181
0.21187978982925415,0.015878847620289564,0.00517880916595459,0.0001376930251890872,0.01,20,50,0.8,1,basic,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.8, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'basic'}",0.7809523809523808,0.5646129016361128,0.7576477576477576,0.7457471264367816,0.7122400416682582,0.08616806752522503,415,0.8,0.48314606741573035,0.746031746031746,0.7407407407407407,0.6924796385470542,0.1230631284448825,613
0.210330069065094,0.016196928611016622,0.0052207112312316895,0.00010978746807059893,0.01,20,50,0.8,1,cleaned,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.8, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned'}",0.8748663101604278,0.8510072468585864,0.9382059800664451,0.7457471264367816,0.8524566658805602,0.06936166748266723,28,0.88,0.898876404494382,0.9365079365079365,0.7407407407407407,0.8640312704357647,0.07403142158718044,28
0.21421277523040771,0.015821502311847913,0.005244135856628418,9.439275789810852e-05,0.01,20,50,0.8,1,cleaned+speed,"{'clf__estimator__learning_rate': 0.01, 'clf__estimator__max_depth': 20, 'clf__estimator__num_leaves': 50, 'clf__threshold': 0.8, 'embedding__n_estimators_tabpfn': 1, 'feature_selector__feature_set': 'cleaned+speed'}",0.45,0.12532247404217214,0.7261904761904762,0.7111111111111111,0.5031560153359399,0.24421990064310806,973,0.6,0.15730337078651685,0.7142857142857143,0.7037037037037037,0.5438231971939838,0.2275811149209318,973
