mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__balance_probabilities,param_clf__n_estimators,param_feature_selector__feature_set,params,split0_test_weighted_f1,split1_test_weighted_f1,split2_test_weighted_f1,split3_test_weighted_f1,split4_test_weighted_f1,split5_test_weighted_f1,mean_test_weighted_f1,std_test_weighted_f1,rank_test_weighted_f1,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,split5_test_acc,mean_test_acc,std_test_acc,rank_test_acc
2.0784346659978232,0.9882969515934791,35.98110441366831,9.232844517825361,False,2,cleaned_invariant+speed,"{'clf__balance_probabilities': False, 'clf__n_estimators': 2, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.9173529411764706,1.0,0.9779883192731994,1.0,1.0,1.0,0.9825568767416116,0.030247520908207138,12,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
3.5662984450658164,1.5472263851840988,94.3742995262146,6.318429557803742,False,4,basic,"{'clf__balance_probabilities': False, 'clf__n_estimators': 4, 'feature_selector__feature_set': 'basic'}",0.8955586722767649,1.0,1.0,1.0,1.0,1.0,0.9825931120461275,0.03892298474158118,10,0.9,1.0,1.0,1.0,1.0,1.0,0.9833333333333334,0.03726779962499649,3
4.106388370196025,2.1019379665620446,90.08797097206116,8.526618255689524,False,4,cleaned,"{'clf__balance_probabilities': False, 'clf__n_estimators': 4, 'feature_selector__feature_set': 'cleaned'}",0.8955586722767649,1.0,1.0,1.0,1.0,1.0,0.9825931120461275,0.03892298474158118,10,0.9,1.0,1.0,1.0,1.0,1.0,0.9833333333333334,0.03726779962499649,3
4.83634885152181,2.146962091881085,92.63414716720581,9.436447620010746,False,4,cleaned+speed,"{'clf__balance_probabilities': False, 'clf__n_estimators': 4, 'feature_selector__feature_set': 'cleaned+speed'}",0.9173529411764706,1.0,0.9784962219744828,1.0,1.0,1.0,0.9826415271918255,0.03023532517921672,3,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
7.343497355779012,3.148592590704211,85.14318350950877,3.5542088169631527,False,4,invariant,"{'clf__balance_probabilities': False, 'clf__n_estimators': 4, 'feature_selector__feature_set': 'invariant'}",0.9173529411764706,1.0,0.9779883192731994,1.0,1.0,1.0,0.9825568767416116,0.030247520908207138,12,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
4.004898866017659,3.169307655945429,106.11866835753123,1.4143970788144602,False,4,cleaned_invariant,"{'clf__balance_probabilities': False, 'clf__n_estimators': 4, 'feature_selector__feature_set': 'cleaned_invariant'}",0.9173529411764706,1.0,0.9779883192731994,1.0,1.0,1.0,0.9825568767416116,0.030247520908207138,12,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
2.611482858657837,1.8403644892453643,94.53616380691528,9.912166677008624,False,4,cleaned_invariant+speed,"{'clf__balance_probabilities': False, 'clf__n_estimators': 4, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.9173529411764706,1.0,0.9779883192731994,1.0,1.0,1.0,0.9825568767416116,0.030247520908207138,12,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
3.225228706995646,1.5918180445604864,198.7517602046331,13.995114305207855,False,8,basic,"{'clf__balance_probabilities': False, 'clf__n_estimators': 8, 'feature_selector__feature_set': 'basic'}",0.9173529411764706,1.0,0.9784962219744828,1.0,1.0,1.0,0.9826415271918255,0.03023532517921672,3,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
7.753681023915608,5.637226084617728,168.84671886761984,10.64589539395574,False,8,cleaned,"{'clf__balance_probabilities': False, 'clf__n_estimators': 8, 'feature_selector__feature_set': 'cleaned'}",0.9173529411764706,1.0,0.9784962219744828,1.0,1.0,1.0,0.9826415271918255,0.03023532517921672,3,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
4.777969042460124,2.2423802856140993,168.48691395918527,8.839679225687256,False,8,cleaned+speed,"{'clf__balance_probabilities': False, 'clf__n_estimators': 8, 'feature_selector__feature_set': 'cleaned+speed'}",0.9173529411764706,1.0,1.0,1.0,1.0,1.0,0.9862254901960785,0.03080074027830592,1,0.92,1.0,1.0,1.0,1.0,1.0,0.9866666666666667,0.029814239699997178,1
7.923943718274434,4.319540012352853,167.7758582830429,5.485928414493518,False,8,invariant,"{'clf__balance_probabilities': False, 'clf__n_estimators': 8, 'feature_selector__feature_set': 'invariant'}",0.9173529411764706,1.0,0.9779883192731994,1.0,1.0,1.0,0.9825568767416116,0.030247520908207138,12,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
6.132348378499349,3.5143588797191683,152.16233332951865,8.423065107295617,False,8,cleaned_invariant,"{'clf__balance_probabilities': False, 'clf__n_estimators': 8, 'feature_selector__feature_set': 'cleaned_invariant'}",0.9173529411764706,1.0,0.9779883192731994,1.0,1.0,1.0,0.9825568767416116,0.030247520908207138,12,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
3.3949169715245566,2.4218347741310824,152.95758938789368,8.821425176160007,False,8,cleaned_invariant+speed,"{'clf__balance_probabilities': False, 'clf__n_estimators': 8, 'feature_selector__feature_set': 'cleaned_invariant+speed'}",0.9173529411764706,1.0,0.9779883192731994,1.0,1.0,1.0,0.9825568767416116,0.030247520908207138,12,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
6.192457000414531,3.673004514458583,317.1549195448558,8.177848829784173,False,16,basic,"{'clf__balance_probabilities': False, 'clf__n_estimators': 16, 'feature_selector__feature_set': 'basic'}",0.9173529411764706,1.0,0.9784962219744828,1.0,1.0,1.0,0.9826415271918255,0.03023532517921672,3,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
10.65181283156077,1.651409319057158,313.9004021883011,8.20636257366882,False,16,cleaned,"{'clf__balance_probabilities': False, 'clf__n_estimators': 16, 'feature_selector__feature_set': 'cleaned'}",0.9173529411764706,1.0,0.9784962219744828,1.0,1.0,1.0,0.9826415271918255,0.03023532517921672,3,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
8.647148966789246,3.1990582414744324,318.85298720995587,12.801620002856826,False,16,cleaned+speed,"{'clf__balance_probabilities': False, 'clf__n_estimators': 16, 'feature_selector__feature_set': 'cleaned+speed'}",0.9173529411764706,1.0,0.9784962219744828,1.0,1.0,1.0,0.9826415271918255,0.03023532517921672,3,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
12.619176745414734,13.978897696463411,317.76715703805286,24.24462862547917,False,16,invariant,"{'clf__balance_probabilities': False, 'clf__n_estimators': 16, 'feature_selector__feature_set': 'invariant'}",0.9173529411764706,1.0,0.9779883192731994,1.0,1.0,1.0,0.9825568767416116,0.030247520908207138,12,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
8.810367027918497,4.463220097689784,338.11802899837494,11.11334346308876,False,16,cleaned_invariant,"{'clf__balance_probabilities': False, 'clf__n_estimators': 16, 'feature_selector__feature_set': 'cleaned_invariant'}",0.9173529411764706,1.0,0.9779883192731994,1.0,1.0,1.0,0.9825568767416116,0.030247520908207138,12,0.92,1.0,0.9782608695652174,1.0,1.0,1.0,0.9830434782608695,0.029290066618573578,5
